estado,municipio,businesses,employees,Payroll,expenditures,income,payroll_employee_day,profits_biz_day,sales_employee_day,employees_unit
CDMX,Iztacalco,4285,44586,1087.878153,108103.3132,113849.0303,67.77651637,3019.472901,7092.973273,10.40513419
CDMX,Iztapalapa,21778,193276,2463.623649,242288.7768,262818.9267,35.40739163,2304.380346,3777.254156,8.874827808
CDMX,La Magdalena Contreras,1674,11439,68.65681286,6942.175978,7802.772162,16.6722064,1314.116839,1894.778138,6.833333333
CDMX,Miguel Hidalgo,5316,121725,3231.938597,1781009.163,1767414.491,73.75319132,-8792.435091,40332.59147,22.89785553
CDMX,Milpa Alta,1589,8932,29.5890821,2535.533789,2912.193911,9.201958658,606.7251232,905.6681068,5.621145374
CDMX,Tlahuac,3874,26220,178.7239847,29023.76377,29416.52166,18.9342301,153.468928,3116.421059,6.768198245
CDMX,Tlalpan,5681,62553,842.4167633,82038.32188,88144.28297,37.40902218,2573.658947,3914.204442,11.01091357
CDMX,Venustiano Carranza,10129,75072,814.7181906,96290.43436,101290.5975,30.14580782,1147.816764,3747.905622,7.411590483
CDMX,Xochimilco,5187,34898,321.226257,22172.4171,24405.02428,25.56866177,1023.595805,1942.567886,6.727973781
Coahuila,Abasolo,12,59,,5.646467486,7.125919926,,342.4658426,335.4952884,4.916666667
Coahuila,Acuña,1137,12130,337.8118715,7782.816899,10358.17812,77.35913517,5466.503835,2372.029431,10.66842568
Coahuila,Allende,241,2488,71.14295003,2109.415709,2773.850869,79.42898136,6838.315008,3096.921745,10.32365145
Coahuila,Arteaga,86,936,23.47926117,696.4130841,856.2502996,69.67966872,4404.32669,2541.103691,10.88372093
Coahuila,Candela,24,167,2.535351952,31.36321381,45.8828077,42.17152283,1387.065039,763.1870874,6.958333333
Coahuila,Castaños,238,1838,27.97701729,1400.539014,1640.537163,42.28179375,2474.5697,2479.351293,7.722689076
Coahuila,Cuatro Cienegas,135,1087,22.01093749,557.9956781,704.7528839,56.24792367,2566.795643,1800.963109,8.051851852
Coahuila,Escobedo,8,59,1.52631435,55.62886699,69.02115908,71.8603743,4120.13116,3249.583761,7.375
Coahuila,Estatal,25511,318171,9790.227929,288320.843,359855.1516,85.47314992,6723.034584,3141.699411,12.47191408
Coahuila,Francisco I. Madero,501,5047,83.65733592,2854.880097,3677.771424,46.04348894,4098.658191,2024.179064,10.0738523
Coahuila,Frontera,835,8182,218.1005782,12184.66846,14764.60171,74.04484716,7857.061463,5012.562031,9.798802395
Coahuila,General Cepeda,106,879,4.970959958,156.5356514,182.4897961,15.70901263,549.8738135,576.6963598,8.29245283
Coahuila,Guerrero,10,55,0.292272961,13.50905095,14.65767114,14.76126064,237.8742305,740.2864211,5.5
Coahuila,Hidalgo,14,80,0.289953334,11.60330011,13.55357132,10.0678241,329.4281497,470.6101152,5.714285714
Coahuila,Jimenez,63,427,3.008555793,263.3420959,322.6060315,19.57166142,2480.395933,2098.660106,6.777777778
Coahuila,Juarez,8,49,0.334026241,7.157455651,8.024120051,18.93572793,184.9438052,454.882089,6.125
Coahuila,Lamadrid,28,142,0.257478561,19.56117111,23.89331694,5.036748055,404.2328637,467.3966537,5.071428571
Coahuila,Matamoros,780,6797,143.1418423,3063.902849,3869.392424,58.49878308,2358.788223,1581.331807,8.714102564
Coahuila,Monclova,2375,28573,916.0321709,30022.98092,36822.64215,89.05378532,6881.437501,3579.78221,12.03073684
Coahuila,Morelos,57,561,12.22443256,274.5778584,372.8306371,60.52897881,4192.414532,1846.06178,9.842105263
Coahuila,Muzquiz,716,6484,107.6492346,3077.539857,3860.410423,46.11746632,2619.573754,1653.818983,9.055865922
Coahuila,Nadadores,76,344,1.33146571,61.1038169,73.6792667,10.75149959,410.964331,594.955319,4.526315789
Coahuila,Nava,228,2177,27.31824331,1187.043193,1420.740729,34.85714709,2514.367611,1812.816732,9.548245614
Coahuila,Ocampo,99,711,5.458081559,212.1318484,273.8316759,21.32396296,1578.051233,1069.822144,7.181818182
Coahuila,Parras,490,4059,89.21052217,1689.804766,2102.749157,61.05124564,1835.226011,1439.01697,8.283673469
Coahuila,Piedras Negras,1491,19266,576.3298036,14984.66565,19127.09407,83.09540752,6643.748811,2757.750278,12.92152918
Coahuila,Progreso,12,74,0.760837548,8.488758737,10.68589584,28.55996803,332.4767477,401.122216,6.166666667
Coahuila,Ramos Arizpe,543,7156,255.9336892,5822.675931,7176.610044,99.3469696,5616.945078,2785.778074,13.1786372
Coahuila,Sabinas,663,8754,302.0316301,12971.57476,15568.69971,95.83924494,9615.77559,4940.185981,13.20361991
Coahuila,Sacramento,22,156,2.366019205,84.60172474,105.5370226,42.1299716,2344.605893,1879.220488,7.090909091
Coahuila,Saltillo,6702,82754,2849.605695,84527.47125,105810.7618,95.65182802,7640.208914,3551.716929,12.34765742
Coahuila,San Buenaventura,251,2336,48.70520123,968.5461364,1216.365884,57.91619248,2203.569575,1446.401594,9.306772908
Coahuila,San Juan de Sabinas,424,5439,178.9893529,2913.686123,3895.296993,91.41251092,5258.264659,1989.385811,12.82783019
Coahuila,San Pedro,725,7594,129.6926469,3220.773368,4085.766148,47.43973563,2817.241892,1494.515461,10.47448276
Coahuila,Sierra Mojada,42,342,1.454405923,136.0107149,211.8140905,11.81291361,4917.259903,1720.38735,8.142857143
Coahuila,Torreon,6123,99400,3329.128199,94457.95772,117798.6867,93.03398724,9078.520342,3291.937367,16.23387228
Coahuila,Viesca,53,282,0.651815095,39.05427969,56.93574212,6.420558459,903.0213488,560.8327632,5.320754717
Coahuila,Villa Union,62,423,4.045428916,90.01133463,103.8271599,26.56572705,437.7417735,681.8174411,6.822580645
Coahuila,Zaragoza,114,846,10.77234626,355.1638939,427.5969723,35.37019393,1502.454488,1403.982704,7.421052632
Colima,Armeria,401,2996,40.93222629,1336.857024,1725.799439,37.95081061,2410.710643,1600.095904,7.471321696
Colima,Colima,2535,37408,1849.544493,71517.75698,84456.5459,137.3402372,12151.26499,6271.426337,14.7566075
Colima,Comala,223,1557,19.89359704,656.3269469,813.5956379,35.4913242,1711.199476,1451.50153,6.98206278
Colima,Coquimatlan,211,1394,12.59535434,521.3489122,686.7166522,25.09834676,2011.221506,1368.397601,6.606635071
Colima,Cuauhtemoc,341,2287,36.07386531,1255.915162,1598.2941,43.81512087,2495.15373,1941.279332,6.706744868
Colima,Estatal,8683,95377,3932.711229,160286.3662,189403.5145,114.5370253,8056.751097,5516.223762,10.98433721
Colima,Ixtlahuacan,56,300,1.451800967,67.6788458,85.81569517,13.44260155,827.6313694,794.5897701,5.357142857
Colima,Manzanillo,2098,22040,1037.902143,57437.48982,66068.31311,130.8104132,10053.12089,8326.819055,10.50524309
Colima,Minatitlan,103,678,5.957021168,165.5004548,225.2642093,24.40601921,1451.098526,922.9113786,6.582524272
Colima,Tecoman,1665,16659,622.4231022,17808.64821,22047.29259,103.7849248,6033.068525,3676.239835,10.00540541
Colima,Villa de alvarez,1044,10055,305.9376255,9518.843829,11695.8772,84.5178257,4978.436959,3231.083817,9.631226054
Durango,Canatlan,256,1705,92.00061125,1104.69728,1566.330026,149.8869522,4010.765353,2551.857325,6.66015625
Durango,Canelas,24,130,1.805054827,54.82894435,68.58852107,38.56954759,1383.625219,1465.566689,5.416666667
Durango,Coneto de Comonfort,20,80,0.101938358,9.147361918,15.22965923,3.53952632,830.60541,528.8076121,4
Durango,Cuencame,315,1493,16.44439756,778.2582496,989.0375392,30.59536645,1713.71157,1840.138311,4.73968254
Durango,Durango,6156,57946,2327.483939,67717.67321,82996.31666,111.573416,5843.964113,3978.623616,9.412930474
Durango,El Oro,176,1090,29.80578136,510.903562,685.6744304,75.95764873,2287.959076,1747.386418,6.193181818
Durango,Estatal,15276,129645,5199.952717,160631.2912,195520.171,111.4143477,5398.614936,4189.221227,8.486842105
Durango,General Simon Bolivar,31,126,0.735945219,70.6878597,82.93101568,16.22454186,1031.112075,1828.285178,4.064516129
Durango,Gomez Palacio,3013,35022,1947.594487,69088.13812,82245.23429,154.4738932,10334.38588,6523.299187,11.62363093
Durango,Guadalupe Victoria,531,3387,84.7033166,2646.264658,3588.864006,69.46766771,4487.842809,2943.332354,6.378531073
Durango,Guanacevi,52,273,3.806527466,83.13722453,107.035467,38.7314557,1073.275376,1089.086966,5.25
Durango,Hidalgo,13,43,,6.574938881,7.600672732,,219.1738997,490.9995305,3.307692308
Durango,Inde,17,78,1.481835643,50.91072259,67.16024896,52.77192461,2413.02136,2391.746758,4.588235294
Durango,Lerdo,1019,6514,157.0372837,4308.962642,5269.531304,66.96571643,2190.413747,2247.096555,6.392541708
Durango,Mapimi,276,1876,30.69090466,1187.250259,1467.011633,45.44377023,2506.747876,2172.192064,6.797101449
Durango,Mezquital,35,251,5.99198641,172.4831447,220.9637627,66.31237726,3372.113621,2445.371433,7.171428571
Durango,Nazas,78,355,3.856253494,171.6925242,218.0883426,30.1741275,1514.94177,1706.481554,4.551282051
Durango,Nombre de Dios,95,515,6.95915766,171.6808975,218.6672018,37.53590971,1170.384406,1179.434745,5.421052632
Durango,Nuevo Ideal,234,1745,68.50754918,1838.483131,2279.050393,109.0537236,4416.663259,3627.905752,7.457264957
Durango,Ocampo,105,525,7.406691915,253.2630414,316.8687744,39.18884611,1486.747118,1676.554362,5
Durango,Otaez,15,95,0.146691783,14.74565205,19.63716854,4.289233435,878.6712414,574.1862146,6.333333333
Durango,Panuco de Coronado,133,661,9.975041276,511.8220769,634.0490002,41.91898334,2344.44198,2664.519248,4.969924812
Durango,Peñon Blanco,102,431,3.167548002,116.5176835,153.526668,20.4147203,921.6077499,989.4732408,4.225490196
Durango,Poanas,232,1266,21.28522641,660.5662623,863.2331924,46.70270847,2171.715801,1894.052116,5.456896552
Durango,Pueblo Nuevo,430,3203,108.3331252,2347.619424,2889.900982,93.95109207,2803.284453,2506.244998,7.448837209
Durango,Rodeo,123,711,28.06537037,647.1635023,805.737375,109.6474854,2947.346486,3147.903481,5.780487805
Durango,San Bernardo,14,56,0.119342468,12.19357586,16.07592618,5.919765273,746.6285419,797.4169734,4
Durango,San Dimas,78,418,9.423082362,276.2782342,387.5021784,62.62016455,3625.386819,2575.107512,5.358974359
Durango,San Juan de Guadalupe,55,261,0.82545207,81.66934471,96.11579193,8.785143356,687.9290478,1022.94372,4.745454545
Durango,San Juan del Rio,107,515,8.826370022,188.7053966,260.9522358,47.6071738,1646.429626,1407.509363,4.813084112
Durango,San Luis del Cordero,26,110,0.213821922,21.88158262,29.52181826,5.399543476,793.4202685,745.5004611,4.230769231
Durango,San Pedro del Gallo,10,53,0.499746584,20.28580833,19.5459353,26.19216899,-344.338783,1024.420089,5.3
Durango,Santa Clara,79,343,0.86026029,51.89899811,66.47128069,6.966798587,482.1386179,538.3161702,4.341772152
Durango,Santiago Papasquiaro,571,3580,118.4225364,2461.526897,3160.511358,91.88589105,2824.294241,2452.290005,6.269702277
Durango,Suchil,64,301,5.626500102,247.5949906,280.2622231,51.92414269,1173.642897,2586.399253,4.703125
Durango,Tamazula,52,350,7.50365767,167.6958218,219.1422439,59.55283865,2347.369893,1739.224158,6.730769231
Durango,Tepehuanes,148,843,14.54734958,368.0396159,468.7406602,47.93511789,1616.998774,1544.552063,5.695945946
Durango,Tlahualilo,114,578,4.721486387,185.0400571,240.4939681,22.69072658,1236.170191,1155.776471,5.070175439
Durango,Topia,42,231,2.453979496,113.3174148,128.1197835,29.50913295,816.6924095,1540.641938,5.5
Durango,Vicente Guerrero,413,2468,68.52246699,1911.691093,2370.447224,77.12325206,2624.654722,2667.980398,5.975786925
Guanajuato,Abasolo,603,3782,62.92182023,1326.940003,1625.819898,46.21439291,1086.963676,1194.121202,6.271973466
Guanajuato,Acambaro,1809,12178,337.7935501,5193.501352,6791.851553,77.05004244,1935.625347,1549.207942,6.731896075
Guanajuato,Apaseo el Alto,924,5927,57.88480382,1632.668491,2050.552601,27.12858474,1082.248997,961.0223465,6.414502165
Guanajuato,Apaseo el Grande,801,5412,58.60982891,1430.586769,1729.196617,30.08223953,832.2930331,887.5321387,6.756554307
Guanajuato,Atarjea,16,78,0.872210634,9.733256408,13.30763673,31.06163225,469.1266817,473.9186869,4.875
Guanajuato,Celaya,6574,70075,2671.346764,66813.35331,82617.40627,105.8923679,5549.09331,3274.959617,10.65941588
Guanajuato,Comonfort,855,5384,79.12040709,1141.735262,1518.285465,40.82074825,966.3086299,783.3320257,6.297076023
Guanajuato,Coroneo,194,1198,30.09671817,560.6814112,685.2798937,69.78463683,1353.118046,1588.944291,6.175257732
Guanajuato,Cortazar,1404,13364,480.2064669,13808.34466,16394.78435,99.81344302,4167.128088,3407.742265,9.518518519
Guanajuato,Cueramaro,457,2681,31.19515844,849.3910255,1053.63575,32.3212301,1051.845163,1091.669516,5.866520788
Guanajuato,Doctor Mora,159,2522,43.88037184,1905.186027,1896.950096,48.33065891,-910.4874644,2089.336171,15.86163522
Guanajuato,Dolores Hidalgo,1382,9886,249.389551,4189.865363,5469.872159,70.07371565,2071.509176,1536.929934,7.153400868
Guanajuato,Estatal,72836,615385,19313.52087,458408.8034,568620.8745,87.17903278,3466.637006,2566.689843,8.448912626
Guanajuato,Guanajuato,1947,17032,546.7724922,8661.051033,11143.63159,89.17405345,2761.810278,1817.433782,8.747817155
Guanajuato,Huanimaro,174,1370,18.11745025,516.6184383,654.7840863,36.73448956,1916.478253,1327.623857,7.873563218
Guanajuato,Irapuato,7288,69871,2945.207274,66997.99321,83854.60661,117.089083,5302.249558,3333.707301,9.587129528
Guanajuato,Jaral del Progreso,608,3432,38.34455998,1422.144185,1771.118768,31.03515927,1419.179566,1433.500687,5.644736842
Guanajuato,Jerecuaro,378,2821,196.6671439,1243.185428,1862.603242,193.6538894,3106.633382,1834.065188,7.462962963
Guanajuato,Leon,20903,203076,7388.095605,189549.19,232115.7659,101.0581644,4674.831401,3174.998603,9.715160503
Guanajuato,Manuel Doblado,413,2906,50.57186279,742.5489581,984.0308831,48.34046684,1284.033241,940.6122229,7.036319613
Guanajuato,Moroleon,1738,12159,189.5940608,4273.797304,5443.749324,43.31360876,1566.867983,1243.648812,6.995972382
Guanajuato,Ocampo,204,1463,19.0278201,452.1830256,557.5289401,36.12785772,1175.355316,1058.572454,7.171568627
Guanajuato,Penjamo,1272,9744,223.1932498,5126.708347,6631.413883,63.62697552,2798.550591,1890.455062,7.660377358
Guanajuato,Pueblo Nuevo,154,961,16.39755991,436.127382,526.1131277,47.3972711,1327.348227,1520.73398,6.24025974
Guanajuato,Purisima del Rincon,556,3587,45.04695356,780.1121786,1031.016011,34.88442335,1028.461627,798.42023,6.451438849
Guanajuato,Romita,627,3768,47.88436378,1132.973421,1427.476252,35.3004569,1092.585801,1052.338591,6.009569378
Guanajuato,Salamanca,3323,24366,711.802921,24540.67468,29603.39079,81.14710401,3637.035805,3374.851887,7.332530846
Guanajuato,Salvatierra,1726,11087,156.8425515,4606.193331,5477.279379,39.29591,1149.48419,1372.297731,6.423522596
Guanajuato,San Diego de la Union,278,1359,11.83753369,302.8087833,384.7655614,24.19576014,700.631938,786.4556483,4.888489209
Guanajuato,San Felipe,993,6908,128.670148,1917.24686,2525.133653,51.73958858,1340.541133,1015.382187,6.956696878
Guanajuato,San Francisco del Rincon,1745,13788,376.034535,8996.947977,11376.21593,75.75720736,3188.846577,2291.891486,7.901432665
Guanajuato,San Jose Iturbide,1065,7353,102.6700942,2239.194713,3018.763526,38.78616974,1765.515699,1140.412653,6.904225352
Guanajuato,San Luis de la Paz,1286,9678,297.2030477,4220.737822,5554.173517,85.30316402,2238.276842,1594.15786,7.525660964
Guanajuato,San Miguel de Allende,1899,16323,574.4406489,7903.693445,10368.893,97.75583343,2765.723047,1764.533514,8.595576619
Guanajuato,Santa Catarina,79,386,5.415882902,126.0739125,164.2651272,38.974402,1152.437829,1182.103679,4.886075949
Guanajuato,Santa Cruz de Juventino Rosas,1015,6394,85.29402298,1754.433793,2189.909772,37.05471405,958.3523689,951.3735846,6.299507389
Guanajuato,Santiago Maravatio,87,468,5.459493434,106.541911,141.4596182,32.40440072,940.5559946,839.6226149,5.379310345
Guanajuato,Silao,1827,13185,296.3035805,7102.313815,8872.867526,62.42438387,2241.455529,1869.310143,7.216748768
Guanajuato,Tarandacuao,211,1052,11.98744489,204.2373916,255.6110104,31.65252665,518.5120317,674.9340156,4.985781991
Guanajuato,Tarimoro,465,2437,20.76133874,800.6592548,1083.824889,23.66449954,1567.528648,1235.381491,5.240860215
Guanajuato,Tierra Blanca,68,449,4.301088686,81.87450478,104.0696705,26.60906141,730.9672001,643.8361205,6.602941176
Guanajuato,Uriangato,1901,13041,373.674115,4699.342805,6442.789264,79.59386955,2001.537704,1372.336235,6.860073645
Guanajuato,Valle de Santiago,1376,10024,217.1450142,5442.936854,7209.386396,60.17364275,3127.633495,1997.812582,7.284883721
Guanajuato,Victoria,118,659,5.170573662,123.6753893,166.0668037,21.79469593,876.196818,699.9949576,5.584745763
Guanajuato,Villagran,889,5626,29.48344507,1620.495781,2010.765333,14.55713803,1127.31567,992.7940379,6.328458943
Guanajuato,Xichu,64,322,2.098756837,69.07419476,108.4927716,18.10521771,1619.783853,935.9279812,5.03125
Guanajuato,Yuriria,958,5777,68.68658739,1353.026331,1711.970112,33.0268437,841.6179357,823.1733658,6.030271399
Guerrero,Acapulco de Juarez,13030,98730,2746.117987,83610.55759,101697.4687,77.26228622,3270.400165,2861.267786,7.577129701
Guerrero,Acatepec,57,325,0.373132792,28.03778836,33.56426148,3.189169163,251.1374428,286.8740298,5.701754386
Guerrero,Ahuacuotzingo,104,400,0.822690373,24.81313218,30.23999733,5.713127589,122.9747537,209.9999815,3.846153846
Guerrero,Ajuchitlan del Progreso,430,2127,5.653186578,158.7653501,229.8965372,7.382837824,422.9844996,300.2357744,4.946511628
Guerrero,Alcozauca de Guerrero,77,445,0.501256703,27.57200469,38.52492811,3.128943212,377.0442537,240.4802004,5.779220779
Guerrero,Alpoyeca,118,520,1.148619619,122.7757984,140.4939007,6.135788563,390.0537337,750.501606,4.406779661
Guerrero,Apaxtla,188,954,6.397204375,184.4718315,274.5682664,18.62684712,1236.69076,799.4650199,5.074468085
Guerrero,Arcelia,528,3307,58.80662714,1477.059737,1847.112452,49.39574904,1637.447852,1551.517364,6.263257576
Guerrero,Atenango del Rio,88,447,0.858654979,32.08652335,42.22227144,5.335912126,292.837535,262.3805086,5.079545455
Guerrero,Atlamajalcingo del Monte,18,81,,4.987468232,7.057628919,,319.4692418,242.0311701,4.5
Guerrero,Atlixtac,94,561,13.6957717,176.9237473,273.1299819,67.81427856,2438.252447,1352.396424,5.968085106
Guerrero,Atoyac de alvarez,742,3818,53.52882114,1462.493845,1907.736532,38.94477995,1466.434058,1387.969656,5.145552561
Guerrero,Ayutla de los Libres,497,3096,49.37041352,1193.772497,1589.307019,44.29587777,1934.742391,1425.950168,6.229376258
Guerrero,Azoyu,125,349,0.645115128,74.58032596,97.74931836,5.134631713,500.530606,778.0111299,2.792
Guerrero,Benito Juarez,200,832,4.646177597,186.2752503,221.5344176,15.51207798,425.1804131,739.6314691,4.16
Guerrero,Buenavista de Cuellar,166,729,5.9836114,175.0653899,222.6819577,22.79992151,696.6692837,848.5061642,4.391566265
Guerrero,Chilapa de alvarez,1927,9920,85.44066602,2197.364326,2993.080475,23.92491768,1023.86479,838.1161723,5.147898287
Guerrero,Chilpancingo de los Bravo,4445,30405,636.8140477,15659.29111,20191.0427,58.17884921,2434.031706,1844.638373,6.840269966
Guerrero,Coahuayutla,50,287,1.852177233,62.43889827,82.34758059,17.92660891,1003.139172,797.0149108,5.74
Guerrero,Cochoapa el grande,34,163,,21.54070331,34.90991949,,1092.256224,594.9202368,4.794117647
Guerrero,Cocula,138,616,1.420601955,56.75633748,83.34588902,6.406033348,506.6213684,375.8382441,4.463768116
Guerrero,Copala,172,718,1.346424954,101.633997,154.833006,5.209010192,837.4125325,599.0134865,4.174418605
Guerrero,Copalillo,118,607,0.97553995,43.3799859,65.12418723,4.464305099,488.9044581,298.023921,5.144067797
Guerrero,Copanatoyac,56,287,0.274230124,15.29442485,24.47914019,2.654182388,441.9883538,236.9254761,5.125
Guerrero,Coyuca de Benitez,559,3178,35.69487191,787.8886057,1120.315613,31.19962932,1474.518661,979.2283869,5.685152057
Guerrero,Coyuca de Catalan,236,1200,9.042850738,258.9494461,334.3072487,20.93252486,780.5432177,773.8593719,5.084745763
